Start,B6B6B6,
End,6D6D6D,
,,
x,y,Luminance
7.702320E-3,969.008207E-3,62.057365
7.718401E-3,965.909064E-3,61.927670
7.734480E-3,963.842869E-3,61.841202
7.750561E-3,960.743785E-3,61.711506
7.766640E-3,959.710717E-3,61.668274
7.782720E-3,971.074343E-3,62.143833
7.798800E-3,972.107410E-3,62.187065
7.814880E-3,971.074343E-3,62.143833
7.830961E-3,966.942132E-3,61.970901
7.847041E-3,962.809861E-3,61.797970
7.863120E-3,963.842869E-3,61.841202
7.879200E-3,966.942132E-3,61.970901
7.895281E-3,960.743785E-3,61.711506
7.911361E-3,954.545438E-3,61.452110
7.927440E-3,962.809861E-3,61.797970
7.943520E-3,969.008207E-3,62.057365
7.959601E-3,970.041215E-3,62.100597
7.975681E-3,960.743785E-3,61.711506
7.991760E-3,956.611514E-3,61.538574
8.007840E-3,963.842869E-3,61.841202
8.023920E-3,962.809861E-3,61.797970
8.040001E-3,954.545438E-3,61.452110
8.056081E-3,961.776793E-3,61.754738
8.072160E-3,965.909064E-3,61.927670
8.088240E-3,960.743785E-3,61.711506
8.104321E-3,958.677709E-3,61.625042
8.120401E-3,965.909064E-3,61.927670
8.136480E-3,961.776793E-3,61.754738
8.152560E-3,961.776793E-3,61.754738
8.168641E-3,959.710717E-3,61.668274
8.184721E-3,961.776793E-3,61.754738
8.200800E-3,957.644582E-3,61.581806
8.216880E-3,953.512430E-3,61.408878
8.232960E-3,961.776793E-3,61.754738
8.249041E-3,962.809861E-3,61.797970
8.265121E-3,960.743785E-3,61.711506
8.281200E-3,959.710717E-3,61.668274
8.297280E-3,960.743785E-3,61.711506
8.313361E-3,957.644582E-3,61.581806
8.329441E-3,958.677709E-3,61.625042
8.345520E-3,955.578506E-3,61.495342
8.361600E-3,958.677709E-3,61.625042
8.377681E-3,954.545438E-3,61.452110
8.393761E-3,957.644582E-3,61.581806
8.409840E-3,963.842869E-3,61.841202
8.425920E-3,962.809861E-3,61.797970
8.442000E-3,956.611514E-3,61.538574
8.458081E-3,956.611514E-3,61.538574
8.474161E-3,964.876056E-3,61.884438
8.490240E-3,960.743785E-3,61.711506
8.506320E-3,962.809861E-3,61.797970
8.522401E-3,967.975140E-3,62.014133
8.538481E-3,966.942132E-3,61.970901
8.554560E-3,967.975140E-3,62.014133
8.570640E-3,956.611514E-3,61.538574
8.586721E-3,954.545438E-3,61.452110
8.602801E-3,954.545438E-3,61.452110
8.618880E-3,957.644582E-3,61.581806
8.634960E-3,957.644582E-3,61.581806
8.651040E-3,960.743785E-3,61.711506
8.667121E-3,961.776793E-3,61.754738
8.683201E-3,959.710717E-3,61.668274
8.699280E-3,956.611514E-3,61.538574
8.715360E-3,955.578506E-3,61.495342
8.731441E-3,958.677709E-3,61.625042
8.747521E-3,958.677709E-3,61.625042
8.763600E-3,953.512430E-3,61.408878
8.779680E-3,957.644582E-3,61.581806
8.795761E-3,957.644582E-3,61.581806
8.811841E-3,954.545438E-3,61.452110
8.827920E-3,953.512430E-3,61.408878
8.844000E-3,958.677709E-3,61.625042
8.860081E-3,959.710717E-3,61.668274
8.876161E-3,960.743785E-3,61.711506
8.892241E-3,960.743785E-3,61.711506
8.908320E-3,957.644582E-3,61.581806
8.924400E-3,956.611514E-3,61.538574
8.940481E-3,957.644582E-3,61.581806
8.956561E-3,963.842869E-3,61.841202
8.972640E-3,955.578506E-3,61.495342
8.988720E-3,952.479362E-3,61.365646
9.004801E-3,949.380159E-3,61.235947
9.020881E-3,955.578506E-3,61.495342
9.036960E-3,957.644582E-3,61.581806
9.053040E-3,955.578506E-3,61.495342
9.069121E-3,961.776793E-3,61.754738
9.085201E-3,960.743785E-3,61.711506
9.101281E-3,953.512430E-3,61.408878
9.117360E-3,954.545438E-3,61.452110
9.133440E-3,955.578506E-3,61.495342
9.149521E-3,953.512430E-3,61.408878
9.165601E-3,958.677709E-3,61.625042
9.181680E-3,955.578506E-3,61.495342
9.197760E-3,953.512430E-3,61.408878
9.213841E-3,954.545438E-3,61.452110
9.229921E-3,959.710717E-3,61.668274
9.246000E-3,960.743785E-3,61.711506
9.262080E-3,959.710717E-3,61.668274
9.278161E-3,953.512430E-3,61.408878
9.294241E-3,953.512430E-3,61.408878
9.310321E-3,959.710717E-3,61.668274
9.326400E-3,954.545438E-3,61.452110
9.342480E-3,952.479362E-3,61.365646
9.358561E-3,954.545438E-3,61.452110
9.374641E-3,954.545438E-3,61.452110
9.390720E-3,959.710717E-3,61.668274
9.406800E-3,955.578506E-3,61.495342
9.422881E-3,957.644582E-3,61.581806
9.438961E-3,956.611514E-3,61.538574
9.455040E-3,953.512430E-3,61.408878
9.471120E-3,951.446235E-3,61.322411
9.487201E-3,950.413227E-3,61.279179
9.503281E-3,949.380159E-3,61.235947
9.519361E-3,954.545438E-3,61.452110
9.535440E-3,954.545438E-3,61.452110
9.551520E-3,958.677709E-3,61.625042
9.567601E-3,966.942132E-3,61.970901
9.583681E-3,957.644582E-3,61.581806
9.599760E-3,952.479362E-3,61.365646
9.615840E-3,953.512430E-3,61.408878
9.631921E-3,955.578506E-3,61.495342
9.648001E-3,954.545438E-3,61.452110
9.664080E-3,949.380159E-3,61.235947
9.680160E-3,949.380159E-3,61.235947
9.696241E-3,956.611514E-3,61.538574
9.712321E-3,951.446235E-3,61.322411
9.728401E-3,951.446235E-3,61.322411
9.744480E-3,951.446235E-3,61.322411
9.760560E-3,952.479362E-3,61.365646
9.776641E-3,956.611514E-3,61.538574
9.792721E-3,951.446235E-3,61.322411
9.808800E-3,960.743785E-3,61.711506
9.824880E-3,954.545438E-3,61.452110
9.840961E-3,952.479362E-3,61.365646
9.857041E-3,951.446235E-3,61.322411
9.873120E-3,955.578506E-3,61.495342
9.889200E-3,950.413227E-3,61.279179
9.905281E-3,950.413227E-3,61.279179
9.921361E-3,949.380159E-3,61.235947
9.937441E-3,942.148805E-3,60.933319
9.953520E-3,954.545438E-3,61.452110
9.969600E-3,944.214880E-3,61.019783
9.985681E-3,947.314084E-3,61.149483
10.001761E-3,951.446235E-3,61.322411
10.017840E-3,952.479362E-3,61.365646
10.033920E-3,955.578506E-3,61.495342
10.050001E-3,956.611514E-3,61.538574
10.066081E-3,950.413227E-3,61.279179
10.082160E-3,950.413227E-3,61.279179
10.098240E-3,952.479362E-3,61.365646
10.114321E-3,957.644582E-3,61.581806
10.130401E-3,949.380159E-3,61.235947
10.146481E-3,945.247889E-3,61.063015
10.162560E-3,952.479362E-3,61.365646
10.178640E-3,950.413227E-3,61.279179
10.194721E-3,955.578506E-3,61.495342
10.210801E-3,954.545438E-3,61.452110
10.226880E-3,955.578506E-3,61.495342
10.242960E-3,952.479362E-3,61.365646
10.259041E-3,950.413227E-3,61.279179
10.275121E-3,950.413227E-3,61.279179
10.291200E-3,950.413227E-3,61.279179
10.307280E-3,955.578506E-3,61.495342
10.323361E-3,957.644582E-3,61.581806
10.339441E-3,955.578506E-3,61.495342
10.355521E-3,953.512430E-3,61.408878
10.371600E-3,947.314084E-3,61.149483
10.387680E-3,948.347151E-3,61.192715
10.403761E-3,957.644582E-3,61.581806
10.419841E-3,956.611514E-3,61.538574
10.435920E-3,953.512430E-3,61.408878
10.452000E-3,949.380159E-3,61.235947
10.468081E-3,944.214880E-3,61.019783
10.484161E-3,948.347151E-3,61.192715
10.500241E-3,947.314084E-3,61.149483
10.516320E-3,946.281075E-3,61.106251
10.532401E-3,949.380159E-3,61.235947
10.548481E-3,947.314084E-3,61.149483
10.564561E-3,949.380159E-3,61.235947
