Start,DBDBDB,
End,6D6D6D,
,,
x,y,Luminance
10.098240E-3,985.767424E-3,90.373535
10.114321E-3,984.529734E-3,90.287064
10.130401E-3,987.004817E-3,90.459984
10.146481E-3,982.673228E-3,90.157364
10.162560E-3,980.197966E-3,89.984436
10.178640E-3,980.197966E-3,89.984436
10.194721E-3,980.197966E-3,89.984436
10.210801E-3,983.910859E-3,90.243828
10.226880E-3,982.054472E-3,90.114136
10.242960E-3,980.816841E-3,90.027672
10.259041E-3,981.435597E-3,90.070900
10.275121E-3,983.292103E-3,90.200600
10.291200E-3,982.673228E-3,90.157364
10.307280E-3,985.767424E-3,90.373535
10.323361E-3,985.148489E-3,90.330292
10.339441E-3,982.673228E-3,90.157364
10.355521E-3,980.816841E-3,90.027672
10.371600E-3,983.910859E-3,90.243828
10.387680E-3,984.529734E-3,90.287064
10.403761E-3,985.148489E-3,90.330292
10.419841E-3,982.673228E-3,90.157364
10.435920E-3,987.623811E-3,90.503227
10.452000E-3,987.004817E-3,90.459984
10.468081E-3,984.529734E-3,90.287064
10.484161E-3,985.148489E-3,90.330292
10.500241E-3,983.292103E-3,90.200600
10.516320E-3,980.816841E-3,90.027672
